High Priority Execution Time
4787, 5744, 10638, 11231, 10454, 10179, 9438, 10025, 9791, 9105, 9804, 10004, 10156, 10966, 10053
8800, 9278, 11436, 11479, 10237, 10247, 9623, 11429, 8933, 9483, 9810, 10095, 10102, 10750, 10402
5523, 4522, 10517, 12845, 10899, 10233, 10951, 10098, 9989, 9779, 9404, 10963, 10341, 9981, 9596
13310, 12074, 10658, 10727, 10954, 11010, 10851, 11173, 10929, 11486, 12028, 12120, 12056, 12095, 10600
15619, 10823, 11787, 12126, 11712, 11268, 12769, 12192, 11008, 11554, 11481, 12363, 12970, 12780, 10811
7691, 9306, 12748, 12679, 10105, 9703, 9343, 10194, 10164, 9843, 10208, 10351, 10656, 10834, 9181
