Low Priority WRET
8408, 11150, 14672, 20162, 21057, 18999, 13666, 13440, 16824, 16035, 16879, 17641, 19352, 18766, 16483, 15259, 15686, 15332, 15265, 14414, 17820, 18011, 19031, 17002, 21665, 25342, 24913, 20508, 18920, 18794, 18518, 16291, 24647, 24306, 22161, 13923, 30515, 9891, 12138, 20963, 24793, 25339, 21373, 17704
