High Priority Execution Time
19261, 19081, 18562, 18215, 22773, 20428, 18516, 19003, 21222, 21406, 18348, 18563, 19978, 21304, 18611, 18503, 18591, 19138, 18350, 19028, 18607, 18609, 20016, 19944, 18515, 18556, 18756, 20164, 18058, 17222, 18185, 18853, 19044, 18404, 17511, 17489, 18825, 19187, 14359, 11711, 18449, 18439, 16870, 17445, 19537, 20074, 18652, 17151, 17488, 19240, 17831, 17236, 18364, 19214, 19135, 19766, 18023, 18872, 17838, 19896, 18284, 19988, 17392, 19012, 19265, 20639, 17146, 18113, 19755, 18293, 17641, 17499, 19636, 19878, 17140
36378, 18953, 18130, 18163, 22421, 19321, 18118, 20315, 21312, 20885, 18127, 21383, 31559, 28458, 27364, 27240, 22219, 19843, 20389, 13343, 18602, 18387, 20273, 18265, 17774, 18682, 20799, 18811, 17815, 17768, 19730, 19655, 20465, 17829, 12955, 20034, 19896, 18429, 18216, 20054, 20608, 18071, 18161, 21290, 20652, 20079, 18807, 18140, 20343, 20521, 18233, 18269, 19690, 20326, 20831, 20448, 20376, 20036, 18303, 19704, 18320, 20714, 19478, 20865, 20487, 19776, 17845, 18159, 21351, 18174, 18063, 20081, 21188, 18932, 16001
6441, 6565, 15940, 15493, 18715, 22123, 16252, 15251, 18394, 21355, 17987, 15717, 19376, 22332, 18898, 17983, 17665, 20852, 18386, 19644, 14391, 16927, 16777, 19325, 15417, 15155, 16665, 19203, 16540, 15882, 16461, 18791, 18396, 19354, 16625, 15204, 18536, 19092, 16497, 16179, 18874, 19739, 16488, 15902, 18668, 19675, 19075, 16408, 15769, 18712, 20350, 14600, 11847, 18509, 19940, 19704, 20088, 17923, 17833, 16949, 18551, 16642, 18548, 17935, 18647, 19757, 17261, 16191, 16914, 20063, 16507, 16575, 17941, 20867, 15478
27431, 18008, 17535, 19332, 21981, 19066, 17664, 19890, 22815, 19809, 18039, 20692, 23613, 20910, 19801, 19520, 22553, 20765, 21185, 16828, 18258, 18825, 20043, 17992, 17523, 18474, 20911, 18668, 18309, 17924, 19862, 19188, 20953, 18480, 17181, 19495, 20013, 18309, 19310, 20108, 20839, 18437, 17953, 20879, 20599, 19956, 18893, 17844, 21329, 20572, 18648, 17883, 20018, 20975, 20739, 20662, 19749, 19848, 18172, 19375, 18477, 20308, 19792, 20879, 20400, 19424, 18085, 18556, 20809, 18644, 18519, 19701, 21750, 18145, 11059
26744, 18151, 17335, 17036, 22059, 18786, 16752, 19492, 23388, 21940, 17076, 19072, 21970, 21066, 16917, 16632, 18002, 18879, 17985, 17003, 17352, 17283, 20131, 17953, 17224, 16728, 19462, 18197, 16700, 15862, 19197, 19300, 19688, 16931, 16096, 18971, 19987, 16999, 15834, 18895, 20132, 17157, 15895, 17566, 20453, 20759, 17495, 15670, 17220, 20006, 16987, 16011, 17670, 19655, 20409, 20579, 17218, 19674, 16876, 20648, 16965, 20697, 16613, 19698, 20300, 20121, 16289, 17091, 20649, 17808, 17011, 16270, 20276, 19145, 16017
38186, 18817, 19172, 18459, 22054, 19802, 18085, 20470, 22552, 21144, 18427, 22143, 32481, 29335, 28149, 27542, 20937, 20691, 21317, 17791, 18837, 18733, 20769, 18573, 18404, 18575, 20612, 18641, 18731, 18029, 20610, 19873, 20987, 20751, 17904, 20522, 20346, 18836, 18402, 20193, 21546, 18319, 18302, 20561, 20875, 20620, 18838, 18477, 20420, 21047, 19126, 18517, 20062, 20922, 21041, 21162, 20752, 19828, 18720, 20536, 18914, 20987, 20197, 21502, 21679, 19985, 18608, 18978, 21370, 19006, 18908, 19740, 21288, 19084, 16770
27377, 19449, 18660, 18728, 23713, 20450, 18628, 19123, 22465, 21336, 19150, 18784, 19998, 21884, 18588, 18333, 18189, 19203, 18508, 18189, 18540, 19524, 19641, 19520, 18886, 18308, 19043, 20000, 18592, 17005, 17992, 18796, 18651, 18279, 16928, 17127, 18987, 18064, 17146, 17132, 18698, 17952, 16748, 17013, 19262, 20281, 18690, 16488, 17296, 19352, 18412, 16740, 17952, 19040, 19144, 19043, 17931, 18927, 18077, 19635, 17742, 20132, 17187, 19243, 19435, 20072, 17467, 18077, 19918, 18920, 17910, 16779, 19291, 19904, 16903
21129, 18265, 16640, 16726, 23224, 19349, 16366, 19629, 23027, 21775, 17107, 20398, 20254, 20216, 17348, 16593, 16541, 18859, 16523, 17231, 16508, 17328, 19561, 17582, 16814, 16430, 19114, 18631, 16899, 15250, 18392, 19015, 19044, 16999, 16036, 18062, 18761, 16524, 17645, 19490, 19933, 16146, 15426, 16346, 20228, 20271, 17188, 15233, 15699, 19971, 16845, 15533, 16357, 19614, 19880, 20161, 16506, 19861, 16064, 20333, 16038, 20313, 15279, 19586, 19502, 20027, 15434, 16380, 20491, 17094, 15741, 15288, 20723, 18915, 15434
20871, 12774, 11656, 11454, 20936, 19569, 11546, 11486, 14584, 17631, 11649, 11555, 12099, 21853, 12788, 11921, 11700, 16194, 11838, 14657, 13225, 15939, 15901, 16707, 13416, 12900, 12798, 16112, 12286, 12112, 15253, 16562, 16480, 16402, 12957, 12251, 16429, 17031, 12354, 13308, 16352, 17293, 12441, 12718, 13694, 14507, 16939, 12612, 12638, 13359, 15986, 12172, 15396, 13159, 14409, 14846, 14807, 11555, 15912, 16102, 16164, 15857, 12196, 11676, 12784, 14674, 12834, 16263, 15793, 16065, 12946, 12339, 13016, 19952, 11512
19187, 15866, 15024, 15182, 22438, 19834, 14747, 14605, 17513, 18154, 15192, 14817, 15852, 21841, 15335, 14781, 16066, 16622, 14799, 16756, 16375, 18071, 17639, 20751, 16250, 16370, 15058, 18307, 14693, 14543, 17411, 19806, 18745, 19042, 16492, 14921, 19553, 20420, 14880, 17559, 18984, 19396, 14608, 15313, 17285, 17305, 20505, 14648, 14989, 16143, 18632, 14796, 17647, 16234, 16418, 17649, 17447, 15341, 18427, 18079, 19035, 18236, 14516, 15072, 15952, 18030, 15744, 18413, 18187, 17626, 16954, 14512, 16134, 23749, 14685
20370, 19262, 18137, 17899, 22646, 19886, 18161, 18029, 19012, 20442, 18974, 18877, 19168, 22267, 18716, 18469, 18085, 20013, 17810, 18970, 18138, 19417, 19295, 19565, 18480, 17843, 18136, 19980, 18676, 12273, 12480, 13123, 13066, 13120, 12219, 11554, 13297, 13141, 11698, 12045, 12838, 13659, 11489, 11943, 12137, 12527, 13231, 11432, 11535, 11720, 13260, 11575, 12621, 12291, 12220, 12155, 12173, 11690, 12823, 13048, 12900, 13030, 11552, 11217, 11988, 14886, 11847, 12681, 12912, 15712, 11967, 11645, 12171, 14351, 11101
26189, 20753, 18437, 18000, 22195, 19993, 18248, 18009, 20243, 20737, 18517, 18547, 19352, 21612, 18903, 18339, 17892, 20360, 18021, 18720, 18680, 19103, 19275, 20034, 18817, 18584, 17843, 20140, 18150, 17553, 18037, 18942, 18911, 19338, 17603, 17616, 18926, 19057, 19324, 18864, 18492, 18635, 17209, 17746, 18676, 19951, 19403, 17495, 17385, 18145, 19302, 17150, 18547, 18804, 19023, 19676, 18608, 18474, 18472, 19756, 18637, 20162, 17488, 18095, 18710, 19762, 17443, 18793, 20030, 19174, 17922, 17407, 18516, 21050, 16911
