Low Priority WRET
16359, 16933, 16947, 16209, 14426, 20378, 21990, 20086, 20671, 20922, 21026, 21058, 21209, 21140, 21297, 21389, 21467, 20705, 20231, 21273, 21446, 21509, 21258, 21499, 21329, 17747, 17524, 18362, 21029, 20857, 20600, 19601, 20264, 21060, 20948, 21687, 20726, 20994, 20123, 19745, 17776, 17133, 15740, 15504, 15315, 15730, 15680
13459, 15779, 15703, 16403, 14665, 8950, 15972, 14788, 14979, 14998, 13356, 15531, 16668, 18363, 18363, 17369, 15527, 16303, 16149, 16177, 15471, 15519, 15511, 15401, 15294, 15336, 15511, 15474, 15424, 15183, 15545, 15945, 15841, 16057, 17163, 16728, 16853, 18689, 20555, 20821, 21373, 19743, 20489, 19742, 19738, 19433, 20467, 20540, 20343, 18050, 16625, 16135, 16387, 16392, 16407, 16293
13273, 16745, 17090, 16602, 16112, 15732, 15434, 15352, 15243, 15227, 15266, 15184, 15623, 15392, 15304, 15068, 15263, 15239, 15250, 14922, 15207, 15440, 15968, 15786, 16694, 16536, 16478, 15601, 15537, 14933, 14607, 14883, 16876, 16984, 17164, 17330, 19494, 19909, 20051, 19522, 18191, 17499, 17918, 18543, 18536, 18160, 18099, 16642
10033, 15305, 15409, 15851, 15867, 15718, 15095, 15267, 15594, 12528, 16764, 18589, 15595, 8875, 18555, 15714, 17690, 18322, 18855, 18154, 18328, 17915, 18364, 19085, 18896, 19379, 18678, 18636, 18243, 17725, 17629, 18618, 18712, 20684, 14655, 15325, 15555, 15545, 15911, 16250, 16284, 16346, 16291, 16075, 15689, 15592, 16209, 15887, 16022, 15772, 16031, 15682
15012, 17991, 8735, 15506, 
