Low Priority WRET
12462, 18614, 24632, 24597, 23464, 14800, 20879, 22739, 17032, 19451, 28012, 26172, 10144, 14374, 30385, 29702, 8316, 21756, 22434, 16363, 16808, 19396, 21188, 17019, 20926, 19962, 16997, 18437, 22379, 20026, 14748, 17345, 23062, 29069, 25094, 16430, 26279, 23852, 10505
7351, 8470, 29433, 15229, 18560, 20724, 20084, 17661, 21303, 20915, 14216, 20059, 25851, 13060, 19060, 25759, 22265, 14574, 18077, 21683, 21917, 21353, 12146, 16040, 22644, 22238, 15005, 18975, 21692, 13550, 20792, 21380, 16187
15021, 20520, 19565, 15229, 15721, 19195, 18778, 19084, 15376, 17045, 24569, 18439, 18594, 11491, 12784, 23059, 15878, 20966, 12546, 19938, 24707, 21439, 26252, 14202, 15647, 21777, 28439, 17354, 24650, 25264, 21103, 25453, 30934, 24040, 28927, 17295, 26374, 14585, 20949, 30167, 21975, 24272, 25839, 26039, 27688, 18744, 28316, 18077, 27527, 28712, 22753, 17484, 18681
16768, 21958, 21656, 15816, 17797, 18153, 17441, 17281, 16076, 20678, 26567, 23997, 13075, 19972, 26379, 15068, 21045, 23598, 22610, 22260, 20783, 24934, 24915, 22948, 20034, 24090, 27138, 25886, 21711, 18617, 24153, 25879, 26739, 22080, 17338, 20156, 20570, 20742, 18962, 24599, 26510, 26224, 24251, 15471
9066, 9953, 26868, 14620, 23393, 22044, 10889, 16427, 32373, 20985, 29758, 25656, 15226, 17264, 23511, 23511, 23115, 16532, 20492, 29170, 28222, 25487, 13635, 18894, 21880, 21469, 19552, 15947, 25791, 26037, 26410, 18964, 17358, 21868, 24290, 25470, 23291, 25779, 26198, 25490, 20114, 17284, 24127, 26189, 25480, 20450, 18445, 22145, 20065, 14246, 24615, 28302, 28556, 23665, 14783
14002, 30157, 15098, 15955, 26475, 8679, 16613, 25053, 11514, 16004, 16436, 16026, 11444, 12667, 12910, 12151, 11879, 12085, 16550, 16868, 16041, 10830, 12521, 14928, 14910, 14566, 11145, 13503, 13916, 13126, 11778, 11205, 17961, 17961, 17759, 9256
14649, 19295, 11015, 15054, 20708, 20141, 13780, 17236, 25680, 29770, 18243, 23093, 23907, 23894, 19607, 19782, 19395, 17484, 20296, 22587, 22541, 19811, 21219, 25446, 21408, 15873, 19996, 25031, 14982, 27223, 
