High Priority Response Time
3447, 3427, 13788, 17126, 17898, 4091, 3105, 13671, 16495, 5676, 2978, 8842, 13501, 10333, 3205, 4565, 20231, 8596, 7341, 3143, 12499, 18745, 6830, 2807, 4695, 12846, 12655, 4968, 3610, 14073, 13636, 9277, 5234, 8988, 12673, 6280, 3472, 4912, 14707, 9225, 6649, 3429, 15906, 14351, 7939, 7690, 12393, 17854, 6522, 4826, 9219, 16144, 13855, 4688, 4272, 12748, 13904, 6626, 4448, 6321
2433, 2325, 10932, 16569, 22774, 9673, 4991, 10666, 14556, 12928, 3542, 6178, 19852, 13237, 4278, 4038, 13221, 14954, 12722, 5143, 10141, 18836, 10252, 5337, 5578, 14741, 11970, 11651, 5061, 6975, 16963, 12500, 8615, 6780, 18142, 14310, 5689, 6492, 16096, 17290, 15464, 5918, 7691, 12430, 11358, 6430, 6936, 14986, 12730, 9719, 7065, 15696, 17634, 8850, 5586, 7090, 18632, 16379, 6053, 5680
4995, 3501, 14592, 19779, 10350, 3290, 6453, 21214, 10754, 4594, 3905, 21005, 17013, 8251, 3932, 6115, 16167, 13141, 8504, 4292, 15272, 17361, 8244, 4330, 7703, 16439, 15526, 3646, 4277, 13696, 12899, 10835, 6892, 11281, 13557, 4840, 4859, 6880, 14084, 13308, 7045, 4689, 13478, 11516, 9319, 10917, 9856, 14549, 12514, 4086, 7889, 14754, 11927, 4118, 4497, 13039, 15470, 8697, 4055, 8159
5826, 3465, 21556, 15930, 10286, 3136, 6816, 19219, 13349, 6250, 4872, 15704, 17567, 8366, 3845, 6203, 16477, 11453, 8274, 4067, 15786, 16959, 8753, 3322, 6001, 15464, 14215, 3914, 4527, 14629, 15071, 9963, 7446, 19188, 15913, 4180, 4059, 6783, 15293, 14831, 7897, 4974, 15151, 15231, 8785, 10809, 11807, 17490, 14640, 3735, 8069, 16550, 13706, 4186, 4214, 18737, 19499, 10671, 3914, 8919
5609, 2719, 14358, 19012, 9690, 2802, 7127, 19142, 11227, 5920, 4519, 20315, 14128, 5596, 3100, 7387, 18036, 13285, 4849, 5556, 16195, 14218, 6407, 3166, 7918, 14995, 10191, 3512, 5286, 13999, 13015, 10316, 7477, 15100, 15116, 3781, 3541, 9577, 16040, 16480, 6522, 5498, 18177, 13261, 8645, 7550, 11022, 13747, 9594, 3310, 12242, 17506, 13420, 3264, 4002, 14829, 15234, 8501, 3261, 8979
1937, 2379, 6065, 22333, 17357, 4543, 2974, 7133, 15992, 10201, 3433, 4267, 19178, 13533, 3253, 2976, 7749, 11290, 9313, 3611, 5752, 13507, 12929, 3976, 3355, 8713, 16055, 8033, 3559, 4090, 9719, 7268, 6319, 6248, 13570, 10651, 3784, 3931, 10775, 11834, 8925, 3241, 5606, 13348, 7070, 6491, 5970, 11308, 7592, 6423, 3394, 11035, 12004, 8937, 4102, 6232, 16034, 7075, 4466, 3474
2149, 2636, 10277, 15517, 13582, 8724, 4372, 8841, 14428, 10943, 3367, 7342, 18266, 13172, 4346, 5346, 11302, 12155, 9664, 6206, 13053, 14890, 13371, 5281, 5806, 9975, 11029, 9554, 5072, 10815, 15660, 14613, 6750, 11926, 13689, 11000, 4607, 6753, 17081, 13895, 11939, 5455, 9208, 13865, 9738, 7840, 10111, 15052, 11328, 7335, 7924, 13288, 12602, 8975, 5996, 10636, 15431, 12980, 7010, 5543
1726, 2315, 16832, 16294, 12630, 8491, 3617, 13936, 14075, 10562, 3309, 9164, 17042, 12050, 3436, 5946, 11365, 8519, 9164, 5240, 8570, 16112, 10248, 4904, 7933, 10635, 13939, 7943, 6887, 13426, 17533, 12692, 7624, 10152, 12534, 9909, 6189, 7710, 14211, 14692, 12173, 5986, 14000, 12213, 8944, 8041, 13282, 12650, 10740, 7987, 7919, 10376, 8966, 6137, 6654, 14062, 19812, 12668, 6231, 6457
2107, 2137, 5153, 13826, 18459, 5695, 3163, 5157, 15549, 13949, 3618, 5335, 19069, 15734, 3081, 2836, 7581, 16027, 12228, 4803, 5668, 14466, 15266, 4128, 3656, 9164, 12423, 10684, 3107, 3704, 12440, 9269, 7930, 5448, 15035, 13824, 3396, 3500, 8977, 15030, 14731, 3939, 3796, 14339, 11105, 4883, 5613, 10024, 12679, 13004, 3560, 15903, 12247, 11564, 3435, 5207, 17742, 16717, 4669, 3596
2585, 3334, 13925, 20069, 19911, 7329, 4585, 11041, 20612, 11329, 3964, 6958, 17258, 18743, 5051, 3807, 17351, 14957, 13526, 6597, 12041, 13174, 18018, 4998, 4960, 13455, 14999, 12017, 4529, 5864, 17676, 12798, 9243, 12713, 16300, 12997, 5154, 7876, 16946, 16477, 14801, 4701, 6614, 14985, 12976, 7638, 8776, 14733, 12800, 10075, 5865, 16837, 15281, 8680, 5184, 7056, 17325, 15372, 6989, 5715
