Low Priority WRET
5223, 7936, 26013, 30145, 30334, 25737, 11038, 25301, 33880, 35711, 32229, 21410, 16051, 24715, 30540, 34781, 32152, 28800, 17885, 23332, 32797, 35037, 32496, 21075, 19311, 26147, 31106, 31397, 29457, 18704, 23081, 31413, 33040, 31567, 25389, 17340, 19143, 24379, 26264, 25226, 24136, 24422, 25371, 24590, 24181, 24714, 24167, 24144
9006, 31437, 25960, 33528, 21307, 25223, 30438, 23280, 30818, 17864, 26014, 30627, 22683, 30192, 17626, 22007, 26075, 24712, 26375, 24081, 24128, 23840, 23879, 25638, 26928, 24459
13371, 33708, 27990, 36207, 14161, 24221, 29126, 33085, 14387, 25668, 29591, 29731, 18005, 26873, 32133, 31188, 23037, 29926, 31804, 14266, 20043, 24857, 25984, 25516, 23498, 23813, 24122, 24168, 24753, 24192, 24480, 23536
12227, 24304, 36290, 21403, 28117, 29257, 28562, 21510, 15757, 19815, 24657, 28411, 28644, 25784, 18771, 19663, 24000, 26659, 24727, 21835, 18937, 22704, 27186, 28574, 26095, 21263, 20855, 26329, 29531, 29345, 28374, 18665, 18062, 20166, 20571, 20404, 20527, 20370, 20265, 19945, 19244, 20113, 19886, 19101, 18768
14506, 34344, 27704, 39684, 6658, 29127, 30566, 5910, 17706, 25887, 25952, 24290, 9272, 6863, 15318, 20244, 17337, 6686, 6839, 15930, 23124, 20536, 6746, 11146, 17912, 19946, 18930, 6616, 13460, 20707, 20313, 6792, 6801, 12012, 14734, 15729, 14946, 14236, 15697, 16661, 16487, 15797, 15444, 15493, 14691
31494, 18395, 31358, 17954, 23969, 30309, 21906, 33353, 23061, 31410, 19911, 25183, 35751, 5965, 9009, 33192, 7576, 21838, 22316, 11289, 11575, 9291, 15716, 20231, 21945, 19398, 18047, 9154, 15931, 20505, 20505, 19445, 11277, 11972, 18327, 20561, 20189, 18231, 10428, 16198, 22724, 23677, 22389, 15776, 8869, 11938, 14052, 14486, 13570, 13386, 15136, 16532, 16444, 14690, 15684, 15127, 15381
13447, 40948, 10634, 36569, 
